FASTSim I/O #,Vocation,Drivetrain,Vehicle loading,Tech year,Range set point of specified spread %,Scenario name,vehPtType,dragCoef,frontalAreaM2,gliderKg_input,vehCgM,driveAxleWeightFrac,wheelBaseM,cargoKg_input,vehOverrideKg,maxFuelStorKw,fuelStorSecsToPeakPwr,fuelStorKwh,fuelStorKwhPerKg,maxFuelConvKw,fcEffType,fcAbsEffImpr,fuelConvSecsToPeakPwr,fuelConvBaseKg,fuelConvKwPerKg,maxMotorKw,motorPeakEff,motorSecsToPeakPwr,mcPeKgPerKw,mcPeBaseKg,maxEssKw,maxEssKwh,essKgPerKwh,essBaseKg,essRoundTripEff,essLifeCoefA,essLifeCoefB,wheelInertiaKgM2,numWheels,wheelRrCoef,wheelRadiusM,wheelCoefOfFric,minSoc,maxSoc,essDischgToFcMaxEffPerc,essChgToFcMaxEffPerc,maxAccelBufferMph,maxAccelBufferPercOfUseableSoc,percHighAccBuf,mphFcOn,kwDemandFcOn,altEff,chgEff,auxKw,forceAuxOnFC,transKg_input,transEff,compMassMultiplier,essToFuelOkError,maxRegen,valUddsMpgge,valHwyMpgge,valCombMpgge,valUddsKwhPerMile,valHwyKwhPerMile,valCombKwhPerMile,valCdRangeMi,valConst65MphKwhPerMile,valConst60MphKwhPerMile,valConst55MphKwhPerMile,valConst45MphKwhPerMile,valUnadjUddsKwhPerMile,valUnadjHwyKwhPerMile,val0To60Mph,valEssLifeMiles,valRangeMiles,valVehBaseCost,valMsrp,minFcTimeOn,idleFcKw,driveCycle,VMT,vmtReductPerYear,constTripDistMiles,vehLifeYears,desiredEssReplacements,gasolineDolPerGal,dieselDolPerGal,dolPerKwh,hydrogenDolPerGGE,tax,discRate,essDolPerKw,essDolPerKwh,essPackageCost,essCostRedPerYear,essSalvageVal,peAndMcDolPerKw,peAndMcBaseCost,iceDolPerKw,iceBaseCost,fuelCellDolPerKw,fuelStorDolPerKwh,fuelStorH2DolPerKwh,plugCost_input,markup,cngIceDolPerKw,fuelStorCngDolPerKwh,vehGliderPrice,vehScenName,range_acvd,acvhd_0_to_acc_speed_secs,mpgge,grid_kwh_per_mi,msrp,gliderCost,fcCost,fsCost,plugCost,mpeCost,essCost,taxCost,vehKg,essMassKg,mcMassKg,fcMassKg,fsMassKg,cargoKg,gliderKg,transKg,Total_mpgge_with_aggegated_PHEV,electricity_use_kWh_per_mi,total_range_mi,fuel_kwh_per_mi,electric_range_mi,fuel_range_mi,Vehicle_class_max_gross_weight(kg),PHEV_Charge_Depleting_Mode_Electricity_Use_kWh_per_mile,PHEV_Charge_Depleting_Mode_Fuel_Use_kWh_per_mile,PHEV_Charge_Sustaining_Mode_Fuel_Use_kWh_per_mile,Vehicle_max_cargo_capacity(kg),Drive_cycle_number,Drive_cycle_name,,,vMassLb
1,C8 truck sleeper,Conv,max,2018,0,C8 truck sleeper| Conv| max cargo| 2018| +0% of ave rng,1,0.471316306,10.18,10832.8,0.46,0.8,2.28,23294.08615,0,5000,1,3413.301864,9.875636446,317,5,0.022964512,6,0,0.2745,0,0.93,4,0.333333333,0,0,0,4.7,75,0.97,110,-0.6811,10,18,0.0054,0.506,0.7,0.1,0.95,0,0,60,0.2,0,55,100,1,0.86,3.4,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,47.3,-0.45,196,0.07,36,0,1.5,55,7.467735503,123514.7033,C8 truck sleeper| Conv| max cargo| 2018| +0% of ave rng,672.0177683,58.95359762,6.634924098,0,157552,123514.7033,33678.9,358.3966957,0,0,0,0,36287.43275,0,0,1385.79235,414.754255,23294.08615,10832.8,360,6.634924098,0,750,5.0791840,0,750,36287.43275,0,0,0,23294.08615,1,long_haul_cyc.csv,,,80000
1085,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2018,0.5,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2018| +50% of ave rng,4,0.471316306,10.18,10832.8,0.46,0.8,2.28,16329.34474,0,5000,1,4516.298747,9.875636446,313.6235406,3,0.022964512,4.5,61,0.2745,257.7727731,0.93,4,0.333333333,0,283.5500504,1.64E-12,4.7,75,0.97,110,-0.6811,10,18,0.0054,0.506,0.7,0.03,0.78,1,0,60,0.2,0,85,500,1,0.86,3.4,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,47.3,-0.45,196,0.07,36,125,1.5,55,7.467735503,123514.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2018| +50% of ave rng,2483.334596,47.55237083,6.536271216,5.75E-16,160494.83,123514.7033,33663.35345,36,187.5,3093.273277,4.83E-10,0,29708.2664,90,103.1091091,1444.231871,548.7806812,16329.34474,10832.8,360,6.536271216,3.45E-16,875,5.1558448,525,350,36287.43275,5.75E-16,5.155844806,5.155844806,22908.51109,1,long_haul_cyc_4X.csv,,,65495.43827
1086,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2018,1,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2018| +100% of ave rng,4,0.471316306,10.18,10832.8,0.46,0.8,2.28,16329.34474,0,5000,1,5169.392884,9.875636446,313.6235406,3,0.022964512,4.5,61,0.2745,257.7727731,0.93,4,0.333333333,0,283.5500504,2.85E-11,4.7,75,0.97,110,-0.6811,10,18,0.0054,0.506,0.7,0.03,0.78,1,0,60,0.2,0,85,500,1,0.86,3.4,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,47.3,-0.45,196,0.07,36,125,1.5,55,7.467735503,123514.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2018| +100% of ave rng,1986.752704,47.68597791,6.519177779,1.25E-14,160494.83,123514.7033,33663.35345,36,187.5,3093.273277,8.43E-09,0,29787.62463,90,103.1091091,1444.231871,628.1389047,16329.34474,10832.8,360,6.519176138,7.51E-15,1000,5.1693644,600,400,36287.43275,1.25E-14,5.169363552,5.169365721,22829.15287,1,long_haul_cyc_4X.csv,,,65670.393
1087,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,max,2025,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| max cargo| 2025| +0% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,23441.67272,0,5000,1,3121.301691,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,3.11E-14,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| max cargo| 2025| +0% of ave rng,2479.932025,58.95359759,7.001319642,1.12E-17,157541.4668,121864.7033,33253.59117,16,150,2257.172358,4.66E-12,0,36287.43275,90,80.15803441,1407.12902,379.2729764,23441.67272,10529.2,360,7.001319642,6.74E-18,750,4.8133783,450,300,36287.43275,1.12E-17,4.813378295,4.813378295,23441.67272,1,long_haul_cyc_4X.csv,,,79999.99999
1088,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2025,-1,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| -100% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,16329.34474,0,5000,1,2076.395944,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,8.02E-19,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| -100% of ave rng,1913.975481,46.60908359,8.127401212,3.75E-22,157541.4668,121864.7033,33253.59117,16,150,2257.172358,1.20E-16,0,29048.13707,90,80.15803441,1407.12902,252.3052713,16329.34474,10529.2,360,8.127398354,2.25E-22,500,4.1464679,300,200,36287.43275,3.75E-22,4.146466887,4.146469317,23568.64043,1,long_haul_cyc_4X.csv,,,64040.10394
1089,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2025,-0.5,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| -50% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,16329.34474,0,5000,1,2598.802839,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,4.52E-16,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| -50% of ave rng,2483.517346,46.71435779,8.104054105,1.63E-19,157541.4668,121864.7033,33253.59117,16,150,2257.172358,6.77E-14,0,29111.61533,90,80.15803441,1407.12902,315.783537,16329.34474,10529.2,360,8.104054105,9.77E-20,625,4.1584125,375,250,36287.43275,1.63E-19,4.158412514,4.158412514,23505.16216,1,long_haul_cyc_4X.csv,,,64180.04939
1090,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2025,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +0% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,16329.34474,0,5000,1,3121.301691,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,3.11E-14,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +0% of ave rng,2483.846593,46.81970099,8.097038577,1.12E-17,157541.4668,121864.7033,33253.59117,16,150,2257.172358,4.66E-12,0,29175.10477,90,80.15803441,1407.12902,379.2729764,16329.34474,10529.2,360,8.097038577,6.73E-18,750,4.1620155,450,300,36287.43275,1.12E-17,4.162015493,4.162015493,23441.67272,1,long_haul_cyc_4X.csv,,,64320.01948
1091,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2025,0.5,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +50% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,16329.34474,0,5000,1,3649.109733,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,1.04E-12,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +50% of ave rng,2483.817387,46.92616631,8.081815024,3.75E-16,157541.4668,121864.7033,33253.59117,16,150,2257.172358,1.56E-10,0,29239.23934,90,80.15803441,1407.12902,443.4075417,16329.34474,10529.2,360,8.081815024,2.25E-16,875,4.1698554,525,350,36287.43275,3.75E-16,4.169855397,4.169855397,23377.53816,1,long_haul_cyc_4X.csv,,,64461.41183
1092,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2025,1,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +100% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,16329.34474,0,5000,1,4176.342696,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,2.28E-11,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +100% of ave rng,2483.782819,47.03256686,8.069118433,8.20E-15,157541.4668,121864.7033,33253.59117,16,150,2257.172358,3.41E-09,0,29303.30402,90,80.15803441,1407.12902,507.4722285,16329.34474,10529.2,360,8.069118433,4.92E-15,1000,4.1764166,600,400,36287.43275,8.20E-15,4.176416579,4.176416579,23313.47347,1,long_haul_cyc_4X.csv,,,64602.65011
1093,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,max,2050,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| max cargo| 2050| +0% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,24494.39139,0,5000,1,2447.65233,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,1.26E-14,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| max cargo| 2050| +0% of ave rng,2480.212647,58.9535976,8.664954002,5.07E-18,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,1.51E-12,0,36287.43275,90,30.55350224,1368.070797,297.4170639,24494.39139,9647,360,8.664954002,3.04E-18,750,3.8892301,450,300,36287.43275,5.07E-18,3.889230109,3.889230109,24494.39139,1,long_haul_cyc_4X.csv,,,80000
1094,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2050,-1,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| -100% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,16329.34474,0,5000,1,1628.346896,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,8.24E-19,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| -100% of ave rng,1805.264395,45.09166289,10.35800665,4.56E-22,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,9.89E-17,0,28022.83135,90,30.55350224,1368.070797,197.8623136,16329.34474,9647,360,10.3580008,2.74E-22,500,3.2535230,300,200,36287.43275,4.56E-22,3.253521758,3.253524821,24593.94614,1,long_haul_cyc_4X.csv,,,61779.69446
1095,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2050,-0.5,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| -50% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,16329.34474,0,5000,1,2037.328998,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,8.09E-17,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| -50% of ave rng,2485.629031,45.17276544,10.33701851,3.25E-20,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,9.71E-15,0,28072.52724,90,30.55350224,1368.070797,247.5582015,16329.34474,9647,360,10.33701851,1.95E-20,625,3.2601277,375,250,36287.43275,3.25E-20,3.260127664,3.260127664,24544.25025,1,long_haul_cyc_4X.csv,,,61889.255
1096,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2050,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +0% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,16329.34474,0,5000,1,2447.65233,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,1.26E-14,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +0% of ave rng,2484.421083,45.25415424,10.32670351,5.06E-18,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,1.51E-12,0,28122.3861,90,30.55350224,1368.070797,297.4170639,16329.34474,9647,360,10.32670351,3.04E-18,750,3.2633841,450,300,36287.43275,5.06E-18,3.263384096,3.263384096,24494.39139,1,long_haul_cyc_4X.csv,,,61999.17485
1097,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2050,0.5,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +50% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,16329.34474,0,5000,1,2858.411097,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,5.61E-13,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +50% of ave rng,1987.513967,45.3356501,10.31860502,2.82E-16,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,6.73E-11,0,28172.29788,90,30.55350224,1368.070797,347.3288365,16329.34474,9647,360,10.31859922,1.69E-16,875,3.2659466,525,350,36287.43275,2.82E-16,3.265945341,3.265948401,24444.47962,1,long_haul_cyc_4X.csv,,,62109.21134
1098,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2050,1,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +100% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,16329.34474,0,5000,1,3270.733306,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,1.10E-11,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc_4X.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +100% of ave rng,2484.374553,45.41747731,10.30100733,4.43E-15,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,1.32E-09,0,28222.39962,90,30.55350224,1368.070797,397.4305847,16329.34474,9647,360,10.30100733,2.66E-15,1000,3.2715247,600,400,36287.43275,4.43E-15,3.27152471,3.27152471,24394.37787,1,long_haul_cyc_4X.csv,,,62219.66666
1099,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2018,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2018| +0% of ave rng,4,0.471316306,10.18,10832.8,0.46,0.8,2.28,16329.34474,0,5000,1,3861.674026,9.875636446,313.6235406,3,0.022964512,4.5,61,0.2745,257.7727731,0.93,4,0.333333333,0,283.5500504,3.89E-14,4.7,75,0.97,110,-0.6811,10,18,0.0054,0.506,0.7,0.03,0.78,1,0,60,0.2,0,85,500,1,0.86,3.4,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/EPA_Ph2_rural_interstate_65mph.csv,111503,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,47.3,-0.45,196,0.07,36,125,1.5,55,7.467735503,123514.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2018| +0% of ave rng,8.14E+01,47.41852192,6.554821509,4.17E-16,160494.83,123514.7033,33663.35345,36,187.5,3093.273277,1.15E-11,0,29628.7222,90,103.1091091,1444.231871,469.2364747,16329.34474,10832.8,360,6.554821509,2.50E-16,750,5.1412536,450,300,36287.43275,4.17E-16,5.141253649,5.141253649,22988.0553,2,EPA_Ph2_rural_interstate_65mph.csv,,,65320.07353
1100,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2025,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +0% of ave rng,4,0.411493124,10.18,10529.2,0.46,0.8,2.28,16329.34474,0,5000,1,3121.301691,9.875636446,305.1362633,3,0.068193858,4.5,61,0.2745,250.7969287,0.939526407,4,0.266344418,0,275.8766216,3.11E-14,4.03,75,0.97,110,-0.6811,10,18,0.0048,0.506,0.7,0.03,0.814856422,1,0,60,0.2,0,85,500,1,0.876644661,2.75,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/EPA_Ph2_rural_interstate_65mph.csv,111503,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,47.3,11499.55,140,0.07,16,100,1.5,55,4.695593942,121864.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2025| +0% of ave rng,81.37720849,46.81970099,8.16492854,3.42E-16,157541.4668,121864.7033,33253.59117,16,150,2257.172358,4.66E-12,0,29175.10477,90,80.15803441,1407.12902,379.2729764,16329.34474,10529.2,360,8.16492854,2.05E-16,750,4.1274091,450,300,36287.43275,3.42E-16,4.127409056,4.127409056,23441.67272,2,EPA_Ph2_rural_interstate_65mph.csv,,,64320.01948
1101,C8 Truck Sleeper 4x cycle,PHEV-charge depleting,typical,2050,0,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +0% of ave rng,4,0.352849558,10.18,9647,0.46,0.8,2.28,16329.34474,0,5000,1,2447.65233,9.875636446,296.2016947,3,0.12,4.5,61,0.2745,243.4534477,0.980281565,4,0.104583657,0,267.7987924,1.26E-14,2.5,75,0.97,110,-0.6811,10,18,0.0042,0.506,0.7,0.03,0.978405769,1,0,60,0.2,0,85,500,1,0.949536534,1.5,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/EPA_Ph2_rural_interstate_65mph.csv,111503,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,-1000.45,60,0.07,8,33,1.5,55,3.821380277,120814.7033,C8 Truck Sleeper 4x cycle| PHEV-charge depleting| ave cargo| 2050| +0% of ave rng,81.37766109,45.25415424,10.45858086,1.55E-16,156359.8743,120814.7033,34026.95029,8,49.5,1460.720686,1.51E-12,0,28122.3861,90,30.55350224,1368.070797,297.4170639,16329.34474,9647,360,10.45858086,9.28E-17,750,3.2222345,450,300,36287.43275,1.55E-16,3.222234493,3.222234493,24494.39139,2,EPA_Ph2_rural_interstate_65mph.csv,,,61999.17485
