Category,Tranche,Sample,Index,Value,Units
Inverter R&D,Inverter High R&D,414.0,Labor,0.06289995946758609,Δ$/system
Inverter R&D,Inverter High R&D,415.0,GHG,2.591434856633171,ΔgCO2e/system
Inverter R&D,Inverter High R&D,415.0,LCOE,0.011604549368424616,Δ$/kWh
Inverter R&D,Inverter High R&D,415.0,Labor,0.04638054413135251,Δ$/system
Inverter R&D,Inverter High R&D,416.0,GHG,2.4809669293169634,ΔgCO2e/system
Inverter R&D,Inverter High R&D,416.0,LCOE,0.012286770220863885,Δ$/kWh
Inverter R&D,Inverter High R&D,416.0,Labor,0.03923045434453343,Δ$/system
Inverter R&D,Inverter High R&D,417.0,GHG,2.1870238973696985,ΔgCO2e/system
Inverter R&D,Inverter High R&D,417.0,LCOE,0.010779830569691756,Δ$/kWh
Inverter R&D,Inverter High R&D,417.0,Labor,-0.053361911329147915,Δ$/system
Inverter R&D,Inverter High R&D,418.0,GHG,2.581516779516761,ΔgCO2e/system
Inverter R&D,Inverter High R&D,418.0,LCOE,0.01125055569453938,Δ$/kWh
Inverter R&D,Inverter High R&D,418.0,Labor,0.05048598339385535,Δ$/system
Inverter R&D,Inverter High R&D,419.0,GHG,2.1909901771947915,ΔgCO2e/system
Inverter R&D,Inverter High R&D,419.0,LCOE,0.011824791329181725,Δ$/kWh
Inverter R&D,Inverter High R&D,419.0,Labor,0.04760162443858462,Δ$/system
Inverter R&D,Inverter High R&D,420.0,GHG,1.9250979465578553,ΔgCO2e/system
Inverter R&D,Inverter High R&D,420.0,LCOE,0.010863809451463077,Δ$/kWh
Inverter R&D,Inverter High R&D,420.0,Labor,0.050236332868507816,Δ$/system
Inverter R&D,Inverter High R&D,421.0,GHG,2.3836158510845564,ΔgCO2e/system
Inverter R&D,Inverter High R&D,421.0,LCOE,0.011521055560790625,Δ$/kWh
Inverter R&D,Inverter High R&D,421.0,Labor,0.07688191591023497,Δ$/system
Inverter R&D,Inverter High R&D,422.0,GHG,2.2484791057060534,ΔgCO2e/system
Inverter R&D,Inverter High R&D,422.0,LCOE,0.011848483434160909,Δ$/kWh
Inverter R&D,Inverter High R&D,422.0,Labor,-0.03423722508478022,Δ$/system
Inverter R&D,Inverter High R&D,423.0,GHG,2.421807777314683,ΔgCO2e/system
Inverter R&D,Inverter High R&D,423.0,LCOE,0.011835809980168505,Δ$/kWh
Inverter R&D,Inverter High R&D,423.0,Labor,0.042629746816601255,Δ$/system
Inverter R&D,Inverter High R&D,424.0,GHG,2.1999555869349194,ΔgCO2e/system
Inverter R&D,Inverter High R&D,424.0,LCOE,0.012155106239923899,Δ$/kWh
Inverter R&D,Inverter High R&D,424.0,Labor,-0.026654153406980186,Δ$/system
Inverter R&D,Inverter High R&D,425.0,GHG,2.133819717108153,ΔgCO2e/system
Inverter R&D,Inverter High R&D,425.0,LCOE,0.011228335339326101,Δ$/kWh
Inverter R&D,Inverter High R&D,425.0,Labor,-0.039429518961696886,Δ$/system
Inverter R&D,Inverter High R&D,426.0,GHG,2.5597619448840447,ΔgCO2e/system
Inverter R&D,Inverter High R&D,426.0,LCOE,0.011805101822906144,Δ$/kWh
Inverter R&D,Inverter High R&D,426.0,Labor,0.05007141084911382,Δ$/system
Inverter R&D,Inverter High R&D,427.0,GHG,2.2047996184587504,ΔgCO2e/system
Inverter R&D,Inverter High R&D,427.0,LCOE,0.011399033867472055,Δ$/kWh
Inverter R&D,Inverter High R&D,427.0,Labor,-0.0004725918349777203,Δ$/system
Inverter R&D,Inverter High R&D,428.0,GHG,2.204019339579787,ΔgCO2e/system
Inverter R&D,Inverter High R&D,428.0,LCOE,0.011843635491494045,Δ$/kWh
Inverter R&D,Inverter High R&D,428.0,Labor,0.04250808457459243,Δ$/system
Inverter R&D,Inverter High R&D,429.0,GHG,2.2582335045100876,ΔgCO2e/system
Inverter R&D,Inverter High R&D,429.0,LCOE,0.011530683878660256,Δ$/kWh
Inverter R&D,Inverter High R&D,429.0,Labor,0.11400089872722674,Δ$/system
Inverter R&D,Inverter High R&D,430.0,GHG,2.2266252011306733,ΔgCO2e/system
Inverter R&D,Inverter High R&D,430.0,LCOE,0.011032852255707687,Δ$/kWh
Inverter R&D,Inverter High R&D,430.0,Labor,-0.004045627930963747,Δ$/system
Inverter R&D,Inverter High R&D,431.0,GHG,2.151657417157409,ΔgCO2e/system
Inverter R&D,Inverter High R&D,431.0,LCOE,0.010748894264223235,Δ$/kWh
Inverter R&D,Inverter High R&D,431.0,Labor,-0.02873068459030037,Δ$/system
Inverter R&D,Inverter High R&D,432.0,GHG,2.097098445228397,ΔgCO2e/system
Inverter R&D,Inverter High R&D,432.0,LCOE,0.011837751204614527,Δ$/kWh
Inverter R&D,Inverter High R&D,432.0,Labor,0.021084487555981468,Δ$/system
Inverter R&D,Inverter High R&D,433.0,GHG,2.231051579645822,ΔgCO2e/system
Inverter R&D,Inverter High R&D,433.0,LCOE,0.011051390743089778,Δ$/kWh
Inverter R&D,Inverter High R&D,433.0,Labor,0.07616931761958767,Δ$/system
Inverter R&D,Inverter High R&D,434.0,GHG,2.2927453601660517,ΔgCO2e/system
Inverter R&D,Inverter High R&D,434.0,LCOE,0.012156621987524374,Δ$/kWh
Inverter R&D,Inverter High R&D,434.0,Labor,0.009372428804681476,Δ$/system
Inverter R&D,Inverter High R&D,435.0,GHG,2.4846139721531415,ΔgCO2e/system
Inverter R&D,Inverter High R&D,435.0,LCOE,0.011507483144467284,Δ$/kWh
Inverter R&D,Inverter High R&D,435.0,Labor,0.031482616601351765,Δ$/system
Inverter R&D,Inverter High R&D,436.0,GHG,2.623206665808425,ΔgCO2e/system
Inverter R&D,Inverter High R&D,436.0,LCOE,0.011175839095887596,Δ$/kWh
Inverter R&D,Inverter High R&D,436.0,Labor,0.002263959035417429,Δ$/system
Inverter R&D,Inverter High R&D,437.0,GHG,2.259178262014842,ΔgCO2e/system
Inverter R&D,Inverter High R&D,437.0,LCOE,0.010961791159426817,Δ$/kWh
Inverter R&D,Inverter High R&D,437.0,Labor,0.016909104664136976,Δ$/system
Inverter R&D,Inverter High R&D,438.0,GHG,2.5910910040617097,ΔgCO2e/system
Inverter R&D,Inverter High R&D,438.0,LCOE,0.012113074491049994,Δ$/kWh
Inverter R&D,Inverter High R&D,438.0,Labor,0.013769741517762668,Δ$/system
Inverter R&D,Inverter High R&D,439.0,GHG,2.3590591643160934,ΔgCO2e/system
Inverter R&D,Inverter High R&D,439.0,LCOE,0.011017040839781403,Δ$/kWh
Inverter R&D,Inverter High R&D,439.0,Labor,0.02163425190860835,Δ$/system
Inverter R&D,Inverter High R&D,440.0,GHG,2.314420216189319,ΔgCO2e/system
Inverter R&D,Inverter High R&D,440.0,LCOE,0.012021633084081537,Δ$/kWh
Inverter R&D,Inverter High R&D,440.0,Labor,0.040094101761269485,Δ$/system
Inverter R&D,Inverter High R&D,441.0,GHG,1.9412975496428402,ΔgCO2e/system
Inverter R&D,Inverter High R&D,441.0,LCOE,0.010954223880441538,Δ$/kWh
Inverter R&D,Inverter High R&D,441.0,Labor,0.01848279738896963,Δ$/system
Inverter R&D,Inverter High R&D,442.0,GHG,2.2799531425101094,ΔgCO2e/system
Inverter R&D,Inverter High R&D,442.0,LCOE,0.011746611694839718,Δ$/kWh
Inverter R&D,Inverter High R&D,442.0,Labor,-0.019093587486850083,Δ$/system
Inverter R&D,Inverter High R&D,443.0,GHG,2.4183151907356546,ΔgCO2e/system
Inverter R&D,Inverter High R&D,443.0,LCOE,0.011279322809196343,Δ$/kWh
Inverter R&D,Inverter High R&D,443.0,Labor,-0.02500503261171616,Δ$/system
Inverter R&D,Inverter High R&D,444.0,GHG,2.447595490889171,ΔgCO2e/system
Inverter R&D,Inverter High R&D,444.0,LCOE,0.011555090081930494,Δ$/kWh
Inverter R&D,Inverter High R&D,444.0,Labor,-0.014268179734472142,Δ$/system
Inverter R&D,Inverter High R&D,445.0,GHG,1.9715621732118507,ΔgCO2e/system
Inverter R&D,Inverter High R&D,445.0,LCOE,0.01176254113701003,Δ$/kWh
Inverter R&D,Inverter High R&D,445.0,Labor,0.03642434544849493,Δ$/system
Inverter R&D,Inverter High R&D,446.0,GHG,2.008591885364936,ΔgCO2e/system
Inverter R&D,Inverter High R&D,446.0,LCOE,0.01092185010016615,Δ$/kWh
Inverter R&D,Inverter High R&D,446.0,Labor,0.02144097778568721,Δ$/system
Inverter R&D,Inverter High R&D,447.0,GHG,2.499386675922608,ΔgCO2e/system
Inverter R&D,Inverter High R&D,447.0,LCOE,0.011113282227320956,Δ$/kWh
Inverter R&D,Inverter High R&D,447.0,Labor,0.036211141275089176,Δ$/system
Inverter R&D,Inverter High R&D,448.0,GHG,2.413050810144057,ΔgCO2e/system
Inverter R&D,Inverter High R&D,448.0,LCOE,0.011476598289253223,Δ$/kWh
Inverter R&D,Inverter High R&D,448.0,Labor,0.012725989470027343,Δ$/system
Inverter R&D,Inverter High R&D,449.0,GHG,2.1821407358335136,ΔgCO2e/system
Inverter R&D,Inverter High R&D,449.0,LCOE,0.011636700431250688,Δ$/kWh
Inverter R&D,Inverter High R&D,449.0,Labor,0.02615934698496858,Δ$/system
Inverter R&D,Inverter High R&D,450.0,GHG,2.4891994717165318,ΔgCO2e/system
Inverter R&D,Inverter High R&D,450.0,LCOE,0.011538657601051355,Δ$/kWh
Inverter R&D,Inverter High R&D,450.0,Labor,-0.007872110551261358,Δ$/system
Inverter R&D,Inverter High R&D,451.0,GHG,2.241369824396955,ΔgCO2e/system
Inverter R&D,Inverter High R&D,451.0,LCOE,0.011144362565626939,Δ$/kWh
Inverter R&D,Inverter High R&D,451.0,Labor,0.00892817066733187,Δ$/system
Inverter R&D,Inverter High R&D,452.0,GHG,1.9817779794173163,ΔgCO2e/system
Inverter R&D,Inverter High R&D,452.0,LCOE,0.010784306516127107,Δ$/kWh
Inverter R&D,Inverter High R&D,452.0,Labor,0.03438947582753826,Δ$/system
Inverter R&D,Inverter High R&D,453.0,GHG,2.057381144763852,ΔgCO2e/system
Inverter R&D,Inverter High R&D,453.0,LCOE,0.010456443824429035,Δ$/kWh
Inverter R&D,Inverter High R&D,453.0,Labor,0.022665469267849403,Δ$/system
Inverter R&D,Inverter High R&D,454.0,GHG,2.075044948285054,ΔgCO2e/system
Inverter R&D,Inverter High R&D,454.0,LCOE,0.010627395851102547,Δ$/kWh
Inverter R&D,Inverter High R&D,454.0,Labor,0.07994967146169074,Δ$/system
Inverter R&D,Inverter High R&D,455.0,GHG,1.9325327890573334,ΔgCO2e/system
Inverter R&D,Inverter High R&D,455.0,LCOE,0.011226660794450463,Δ$/kWh
Inverter R&D,Inverter High R&D,455.0,Labor,-0.009512907477528643,Δ$/system
Inverter R&D,Inverter High R&D,456.0,GHG,1.9857962361772081,ΔgCO2e/system
Inverter R&D,Inverter High R&D,456.0,LCOE,0.010415367203627166,Δ$/kWh
Inverter R&D,Inverter High R&D,456.0,Labor,0.027826917329093703,Δ$/system
Inverter R&D,Inverter High R&D,457.0,GHG,2.5713858464939108,ΔgCO2e/system
Inverter R&D,Inverter High R&D,457.0,LCOE,0.0116534484935652,Δ$/kWh
Inverter R&D,Inverter High R&D,457.0,Labor,0.023336875453196626,Δ$/system
Inverter R&D,Inverter High R&D,458.0,GHG,2.3049448932509335,ΔgCO2e/system
Inverter R&D,Inverter High R&D,458.0,LCOE,0.010792874907246466,Δ$/kWh
Inverter R&D,Inverter High R&D,458.0,Labor,-0.01701476166908833,Δ$/system
Inverter R&D,Inverter High R&D,459.0,GHG,2.4498285261636283,ΔgCO2e/system
Inverter R&D,Inverter High R&D,459.0,LCOE,0.011877898711164098,Δ$/kWh
Inverter R&D,Inverter High R&D,459.0,Labor,-0.021463993633233258,Δ$/system
Inverter R&D,Inverter High R&D,460.0,GHG,2.3419383986840074,ΔgCO2e/system
Inverter R&D,Inverter High R&D,460.0,LCOE,0.011092380996550355,Δ$/kWh
Inverter R&D,Inverter High R&D,460.0,Labor,-0.04247414331712207,Δ$/system
Inverter R&D,Inverter High R&D,461.0,GHG,2.3455915439224526,ΔgCO2e/system
Inverter R&D,Inverter High R&D,461.0,LCOE,0.010578404741691097,Δ$/kWh
Inverter R&D,Inverter High R&D,461.0,Labor,0.09909419178575263,Δ$/system
Inverter R&D,Inverter High R&D,462.0,GHG,2.2832045337424347,ΔgCO2e/system
Inverter R&D,Inverter High R&D,462.0,LCOE,0.01149146642425826,Δ$/kWh
Inverter R&D,Inverter High R&D,462.0,Labor,-0.07141657017336911,Δ$/system
Inverter R&D,Inverter High R&D,463.0,GHG,2.0969731037902903,ΔgCO2e/system
Inverter R&D,Inverter High R&D,463.0,LCOE,0.011296112526487045,Δ$/kWh
Inverter R&D,Inverter High R&D,463.0,Labor,0.0009079334718080645,Δ$/system
Inverter R&D,Inverter High R&D,464.0,GHG,2.643429334130957,ΔgCO2e/system
Inverter R&D,Inverter High R&D,464.0,LCOE,0.011988388110721698,Δ$/kWh
Inverter R&D,Inverter High R&D,464.0,Labor,-0.026613256336531776,Δ$/system
Inverter R&D,Inverter High R&D,465.0,GHG,2.436972317980292,ΔgCO2e/system
Inverter R&D,Inverter High R&D,465.0,LCOE,0.011541201659386546,Δ$/kWh
Inverter R&D,Inverter High R&D,465.0,Labor,0.01974996654507777,Δ$/system
Inverter R&D,Inverter High R&D,466.0,GHG,2.552723946900528,ΔgCO2e/system
Inverter R&D,Inverter High R&D,466.0,LCOE,0.012046292265696118,Δ$/kWh
Inverter R&D,Inverter High R&D,466.0,Labor,0.09638480069179423,Δ$/system
Inverter R&D,Inverter High R&D,467.0,GHG,2.419494089578194,ΔgCO2e/system
Inverter R&D,Inverter High R&D,467.0,LCOE,0.011738188724759721,Δ$/kWh
Inverter R&D,Inverter High R&D,467.0,Labor,0.07918474959933519,Δ$/system
Inverter R&D,Inverter High R&D,468.0,GHG,2.2670551859642245,ΔgCO2e/system
Inverter R&D,Inverter High R&D,468.0,LCOE,0.011151446262138279,Δ$/kWh
Inverter R&D,Inverter High R&D,468.0,Labor,0.051477920016850476,Δ$/system
Inverter R&D,Inverter High R&D,469.0,GHG,2.5648160838292995,ΔgCO2e/system
Inverter R&D,Inverter High R&D,469.0,LCOE,0.011930362856144072,Δ$/kWh
Inverter R&D,Inverter High R&D,469.0,Labor,0.017520604424589692,Δ$/system
Inverter R&D,Inverter High R&D,470.0,GHG,2.2288390639779294,ΔgCO2e/system
Inverter R&D,Inverter High R&D,470.0,LCOE,0.011693751101447075,Δ$/kWh
Inverter R&D,Inverter High R&D,470.0,Labor,0.025831188655502046,Δ$/system
Inverter R&D,Inverter High R&D,471.0,GHG,2.4189448195198224,ΔgCO2e/system
Inverter R&D,Inverter High R&D,471.0,LCOE,0.011872165414370084,Δ$/kWh
Inverter R&D,Inverter High R&D,471.0,Labor,0.0951755770370255,Δ$/system
Inverter R&D,Inverter High R&D,472.0,GHG,2.253450193318386,ΔgCO2e/system
Inverter R&D,Inverter High R&D,472.0,LCOE,0.012007330629938542,Δ$/kWh
Inverter R&D,Inverter High R&D,472.0,Labor,0.056123006321286084,Δ$/system
Inverter R&D,Inverter High R&D,473.0,GHG,2.156353891470687,ΔgCO2e/system
Inverter R&D,Inverter High R&D,473.0,LCOE,0.011449179858975173,Δ$/kWh
Inverter R&D,Inverter High R&D,473.0,Labor,0.08060817435671197,Δ$/system
Inverter R&D,Inverter High R&D,474.0,GHG,2.322607999909195,ΔgCO2e/system
Inverter R&D,Inverter High R&D,474.0,LCOE,0.011465310415226207,Δ$/kWh
Inverter R&D,Inverter High R&D,474.0,Labor,-0.0024759924147019774,Δ$/system
Inverter R&D,Inverter High R&D,475.0,GHG,1.9683619014121234,ΔgCO2e/system
Inverter R&D,Inverter High R&D,475.0,LCOE,0.010415192733593037,Δ$/kWh
Inverter R&D,Inverter High R&D,475.0,Labor,0.01924412330117775,Δ$/system
Inverter R&D,Inverter High R&D,476.0,GHG,2.04963540233031,ΔgCO2e/system
Inverter R&D,Inverter High R&D,476.0,LCOE,0.010927546309935102,Δ$/kWh
Inverter R&D,Inverter High R&D,476.0,Labor,0.020365161662766695,Δ$/system
Inverter R&D,Inverter High R&D,477.0,GHG,2.385947549809856,ΔgCO2e/system
Inverter R&D,Inverter High R&D,477.0,LCOE,0.011142529440193866,Δ$/kWh
Inverter R&D,Inverter High R&D,477.0,Labor,-0.017600914870172346,Δ$/system
Inverter R&D,Inverter High R&D,478.0,GHG,2.23781002823587,ΔgCO2e/system
Inverter R&D,Inverter High R&D,478.0,LCOE,0.011745958757149982,Δ$/kWh
Inverter R&D,Inverter High R&D,478.0,Labor,0.00944896679447993,Δ$/system
Inverter R&D,Inverter High R&D,479.0,GHG,2.258294916737114,ΔgCO2e/system
Inverter R&D,Inverter High R&D,479.0,LCOE,0.011635511525582731,Δ$/kWh
Inverter R&D,Inverter High R&D,479.0,Labor,0.07230379850284407,Δ$/system
Inverter R&D,Inverter High R&D,480.0,GHG,2.5881089337020597,ΔgCO2e/system
Inverter R&D,Inverter High R&D,480.0,LCOE,0.011882996472371607,Δ$/kWh
Inverter R&D,Inverter High R&D,480.0,Labor,0.09235557876149869,Δ$/system
Inverter R&D,Inverter High R&D,481.0,GHG,2.0799344213838538,ΔgCO2e/system
Inverter R&D,Inverter High R&D,481.0,LCOE,0.011428687903175402,Δ$/kWh
Inverter R&D,Inverter High R&D,481.0,Labor,0.0589460077314925,Δ$/system
Inverter R&D,Inverter High R&D,482.0,GHG,2.219845685521321,ΔgCO2e/system
Inverter R&D,Inverter High R&D,482.0,LCOE,0.010877079779099658,Δ$/kWh
Inverter R&D,Inverter High R&D,482.0,Labor,0.025112659374372015,Δ$/system
Inverter R&D,Inverter High R&D,483.0,GHG,2.176172486280649,ΔgCO2e/system
Inverter R&D,Inverter High R&D,483.0,LCOE,0.010646838840186162,Δ$/kWh
Inverter R&D,Inverter High R&D,483.0,Labor,0.05582181527074681,Δ$/system
Inverter R&D,Inverter High R&D,484.0,GHG,2.5540451920947334,ΔgCO2e/system
Inverter R&D,Inverter High R&D,484.0,LCOE,0.011583996263523313,Δ$/kWh
Inverter R&D,Inverter High R&D,484.0,Labor,0.014624239941667838,Δ$/system
Inverter R&D,Inverter High R&D,485.0,GHG,2.0421307195541374,ΔgCO2e/system
Inverter R&D,Inverter High R&D,485.0,LCOE,0.011139003372166306,Δ$/kWh
Inverter R&D,Inverter High R&D,485.0,Labor,-0.002473751781280953,Δ$/system
Inverter R&D,Inverter High R&D,486.0,GHG,2.097568074802055,ΔgCO2e/system
Inverter R&D,Inverter High R&D,486.0,LCOE,0.010694881954799923,Δ$/kWh
Inverter R&D,Inverter High R&D,486.0,Labor,0.02993371115780974,Δ$/system
Inverter R&D,Inverter High R&D,487.0,GHG,2.1638466018693236,ΔgCO2e/system
Inverter R&D,Inverter High R&D,487.0,LCOE,0.011112631974507181,Δ$/kWh
Inverter R&D,Inverter High R&D,487.0,Labor,0.012282633411814459,Δ$/system
Inverter R&D,Inverter High R&D,488.0,GHG,2.250172230215398,ΔgCO2e/system
Inverter R&D,Inverter High R&D,488.0,LCOE,0.011481741686708832,Δ$/kWh
Inverter R&D,Inverter High R&D,488.0,Labor,0.11729633140248552,Δ$/system
Inverter R&D,Inverter High R&D,489.0,GHG,2.372554694462721,ΔgCO2e/system
Inverter R&D,Inverter High R&D,489.0,LCOE,0.012168692563481243,Δ$/kWh
Inverter R&D,Inverter High R&D,489.0,Labor,-0.029406133071461227,Δ$/system
Inverter R&D,Inverter High R&D,490.0,GHG,2.331848336523052,ΔgCO2e/system
Inverter R&D,Inverter High R&D,490.0,LCOE,0.011370533401051083,Δ$/kWh
Inverter R&D,Inverter High R&D,490.0,Labor,0.09989211777246965,Δ$/system
Inverter R&D,Inverter High R&D,491.0,GHG,2.0424414446697767,ΔgCO2e/system
Inverter R&D,Inverter High R&D,491.0,LCOE,0.011059084970366187,Δ$/kWh
Inverter R&D,Inverter High R&D,491.0,Labor,-0.06887258429196663,Δ$/system
Inverter R&D,Inverter High R&D,492.0,GHG,2.116522248963733,ΔgCO2e/system
Inverter R&D,Inverter High R&D,492.0,LCOE,0.012107715982646691,Δ$/kWh
Inverter R&D,Inverter High R&D,492.0,Labor,-0.01191377391955939,Δ$/system
Inverter R&D,Inverter High R&D,493.0,GHG,2.165886313181005,ΔgCO2e/system
Inverter R&D,Inverter High R&D,493.0,LCOE,0.011285458623713551,Δ$/kWh
Inverter R&D,Inverter High R&D,493.0,Labor,0.0983371703348439,Δ$/system
Inverter R&D,Inverter High R&D,494.0,GHG,2.062945523690317,ΔgCO2e/system
Inverter R&D,Inverter High R&D,494.0,LCOE,0.010611324297452943,Δ$/kWh
Inverter R&D,Inverter High R&D,494.0,Labor,0.07121469968001293,Δ$/system
Inverter R&D,Inverter High R&D,495.0,GHG,2.2805935456410964,ΔgCO2e/system
Inverter R&D,Inverter High R&D,495.0,LCOE,0.01118170608996176,Δ$/kWh
Inverter R&D,Inverter High R&D,495.0,Labor,0.025824769378459678,Δ$/system
Inverter R&D,Inverter High R&D,496.0,GHG,2.142816427039236,ΔgCO2e/system
Inverter R&D,Inverter High R&D,496.0,LCOE,0.011990979502201862,Δ$/kWh
Inverter R&D,Inverter High R&D,496.0,Labor,0.039965492659348456,Δ$/system
Inverter R&D,Inverter High R&D,497.0,GHG,2.4291428079459365,ΔgCO2e/system
Inverter R&D,Inverter High R&D,497.0,LCOE,0.011439921918283885,Δ$/kWh
Inverter R&D,Inverter High R&D,497.0,Labor,0.009965523695882439,Δ$/system
Inverter R&D,Inverter High R&D,498.0,GHG,2.330161560741246,ΔgCO2e/system
Inverter R&D,Inverter High R&D,498.0,LCOE,0.011371709291746121,Δ$/kWh
Inverter R&D,Inverter High R&D,498.0,Labor,-0.015381730542458172,Δ$/system
Inverter R&D,Inverter High R&D,499.0,GHG,2.4134547668701885,ΔgCO2e/system
Inverter R&D,Inverter High R&D,499.0,LCOE,0.010869099487140488,Δ$/kWh
Inverter R&D,Inverter High R&D,499.0,Labor,0.02407253698038403,Δ$/system
Inverter R&D,Inverter High R&D,500.0,GHG,2.4255605571632515,ΔgCO2e/system
Inverter R&D,Inverter High R&D,500.0,LCOE,0.012293348324166509,Δ$/kWh
Inverter R&D,Inverter High R&D,500.0,Labor,0.007606434535546214,Δ$/system
Inverter R&D,Inverter Medium R&D,1.0,GHG,2.3073823148926778,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,1.0,LCOE,0.006926219860396432,Δ$/kWh
Inverter R&D,Inverter Medium R&D,1.0,Labor,0.0919872538738673,Δ$/system
Inverter R&D,Inverter Medium R&D,2.0,GHG,2.0439505383671843,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,2.0,LCOE,0.007232679267564962,Δ$/kWh
Inverter R&D,Inverter Medium R&D,2.0,Labor,0.03307500052801515,Δ$/system
Inverter R&D,Inverter Medium R&D,3.0,GHG,2.425699748390329,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,3.0,LCOE,0.0075432079559484555,Δ$/kWh
Inverter R&D,Inverter Medium R&D,3.0,Labor,0.06596735622838423,Δ$/system
Inverter R&D,Inverter Medium R&D,4.0,GHG,2.3143899303737214,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,4.0,LCOE,0.007522702367953271,Δ$/kWh
Inverter R&D,Inverter Medium R&D,4.0,Labor,-0.0018461883355485043,Δ$/system
Inverter R&D,Inverter Medium R&D,5.0,GHG,2.31340604951356,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,5.0,LCOE,0.007299564744614517,Δ$/kWh
Inverter R&D,Inverter Medium R&D,5.0,Labor,0.08874882955205976,Δ$/system
Inverter R&D,Inverter Medium R&D,6.0,GHG,2.0424650745390096,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,6.0,LCOE,0.007135300157005683,Δ$/kWh
Inverter R&D,Inverter Medium R&D,6.0,Labor,0.03721948276597686,Δ$/system
Inverter R&D,Inverter Medium R&D,7.0,GHG,2.582540764044495,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,7.0,LCOE,0.007597798941165607,Δ$/kWh
Inverter R&D,Inverter Medium R&D,7.0,Labor,0.015305615438592213,Δ$/system
Inverter R&D,Inverter Medium R&D,8.0,GHG,2.6035512910151795,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,8.0,LCOE,0.008096275686018312,Δ$/kWh
Inverter R&D,Inverter Medium R&D,8.0,Labor,-0.0037979024696142005,Δ$/system
Inverter R&D,Inverter Medium R&D,9.0,GHG,2.3401737961606415,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,9.0,LCOE,0.007810853157106654,Δ$/kWh
Inverter R&D,Inverter Medium R&D,9.0,Labor,-0.007674403168266508,Δ$/system
Inverter R&D,Inverter Medium R&D,10.0,GHG,1.856757425899147,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,10.0,LCOE,0.006837874912516861,Δ$/kWh
Inverter R&D,Inverter Medium R&D,10.0,Labor,0.026982124546520936,Δ$/system
Inverter R&D,Inverter Medium R&D,11.0,GHG,2.352401559273204,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,11.0,LCOE,0.007308486064358272,Δ$/kWh
Inverter R&D,Inverter Medium R&D,11.0,Labor,0.04379421508588166,Δ$/system
Inverter R&D,Inverter Medium R&D,12.0,GHG,2.083866657418554,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,12.0,LCOE,0.007656511990702233,Δ$/kWh
Inverter R&D,Inverter Medium R&D,12.0,Labor,0.048232450630621315,Δ$/system
Inverter R&D,Inverter Medium R&D,13.0,GHG,2.339057640642153,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,13.0,LCOE,0.007199822067146672,Δ$/kWh
Inverter R&D,Inverter Medium R&D,13.0,Labor,-0.0200919512492419,Δ$/system
Inverter R&D,Inverter Medium R&D,14.0,GHG,2.4736024936382393,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,14.0,LCOE,0.00741053719113155,Δ$/kWh
Inverter R&D,Inverter Medium R&D,14.0,Labor,0.04954158797090713,Δ$/system
Inverter R&D,Inverter Medium R&D,15.0,GHG,2.353000447954841,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,15.0,LCOE,0.007343330325918773,Δ$/kWh
Inverter R&D,Inverter Medium R&D,15.0,Labor,-0.016526681149343858,Δ$/system
Inverter R&D,Inverter Medium R&D,16.0,GHG,2.042569136813043,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,16.0,LCOE,0.006946371068391327,Δ$/kWh
Inverter R&D,Inverter Medium R&D,16.0,Labor,0.024259617601501304,Δ$/system
Inverter R&D,Inverter Medium R&D,17.0,GHG,2.174018049668433,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,17.0,LCOE,0.007665042558864799,Δ$/kWh
Inverter R&D,Inverter Medium R&D,17.0,Labor,0.05173928536191852,Δ$/system
Inverter R&D,Inverter Medium R&D,18.0,GHG,2.0718120498315926,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,18.0,LCOE,0.006551606913976243,Δ$/kWh
Inverter R&D,Inverter Medium R&D,18.0,Labor,0.001336618752020513,Δ$/system
Inverter R&D,Inverter Medium R&D,19.0,GHG,2.1644097797674675,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,19.0,LCOE,0.007563441321729383,Δ$/kWh
Inverter R&D,Inverter Medium R&D,19.0,Labor,-0.017445705122327126,Δ$/system
Inverter R&D,Inverter Medium R&D,20.0,GHG,2.475833861588015,ΔgCO2e/system
Inverter R&D,Inverter Medium R&D,20.0,LCOE,0.007222199588366007,Δ$/kWh
Inverter R&D,Inverter Medium R&D,20.0,Labor,0.025656825938312977,Δ$/system
Inverter R&D,Inverter Medium R&D,21.0,GHG,2.7215390677868925,ΔgCO2e/system
