,Parameter,Case,TaxCreditCase,CRPYears,Technology,DisplayName,Scenario,variable,value
2076,CAPEX,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2024,8141.504352
2077,CAPEX,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2024,9125.628167
2078,CAPEX,R&D,None,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2024,9538.740038
2079,CAPEX,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2024,11157.2631
2080,CAPEX,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2024,12397.27919
2081,CAPEX,R&D,None,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2024,13282.54385
2082,CAPEX,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2024,8493.69789
2083,CAPEX,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2024,9883.032606
2084,CAPEX,R&D,None,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2024,11112.31558
2085,CAPEX,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2024,14303.07275
2086,CAPEX,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2024,16584.31335
2087,CAPEX,R&D,None,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2024,19561.77085
2088,Inflation Rate,Market,ITC,20,Geothermal,*,*,2025,0.025
2089,Interest Rate Nominal,Market,ITC,20,Geothermal,*,Advanced,2025,0.07
2090,Interest Rate Nominal,Market,ITC,20,Geothermal,*,Moderate,2025,0.07
2091,Interest Rate Nominal,Market,ITC,20,Geothermal,*,Conservative,2025,0.07
2092,Calculated Interest Rate Real,Market,ITC,20,Geothermal,*,Advanced,2025,0.043902439
2093,Calculated Interest Rate Real,Market,ITC,20,Geothermal,*,Moderate,2025,0.043902439
2094,Calculated Interest Rate Real,Market,ITC,20,Geothermal,*,Conservative,2025,0.043902439
2095,Interest During Construction - Nominal,Market,ITC,20,Geothermal,*,*,2025,0.07
2096,Rate of Return on Equity Nominal,Market,ITC,20,Geothermal,*,Advanced,2025,0.105
2097,Rate of Return on Equity Nominal,Market,ITC,20,Geothermal,*,Moderate,2025,0.105
2098,Rate of Return on Equity Nominal,Market,ITC,20,Geothermal,*,Conservative,2025,0.105
2099,Calculated Rate of Return on Equity Real,Market,ITC,20,Geothermal,*,Advanced,2025,0.07804878
2100,Calculated Rate of Return on Equity Real,Market,ITC,20,Geothermal,*,Moderate,2025,0.07804878
2101,Calculated Rate of Return on Equity Real,Market,ITC,20,Geothermal,*,Conservative,2025,0.07804878
2102,Debt Fraction,Market,ITC,20,Geothermal,*,Advanced,2025,0.512870895
2103,Debt Fraction,Market,ITC,20,Geothermal,*,Moderate,2025,0.512870895
2104,Debt Fraction,Market,ITC,20,Geothermal,*,Conservative,2025,0.512870895
2105,Tax Rate (Federal and State),Market,ITC,20,Geothermal,*,*,2025,0.2574
2106,WACC Nominal,Market,ITC,20,Geothermal,*,Advanced,2025,0.077808611
2107,WACC Nominal,Market,ITC,20,Geothermal,*,Moderate,2025,0.077808611
2108,WACC Nominal,Market,ITC,20,Geothermal,*,Conservative,2025,0.077808611
2109,WACC Real,Market,ITC,20,Geothermal,*,Advanced,2025,0.051520596
2110,WACC Real,Market,ITC,20,Geothermal,*,Moderate,2025,0.051520596
2111,WACC Real,Market,ITC,20,Geothermal,*,Conservative,2025,0.051520596
2112,CRF,Market,ITC,20,Geothermal,*,Advanced,2025,0.08128041
2113,FCR,Market,ITC,20,Geothermal,*,Advanced,2025,0.057084098
2114,CRF,Market,ITC,20,Geothermal,*,Moderate,2025,0.08128041
2115,FCR,Market,ITC,20,Geothermal,*,Moderate,2025,0.057084098
2116,CRF,Market,ITC,20,Geothermal,*,Conservative,2025,0.08128041
2117,FCR,Market,ITC,20,Geothermal,*,Conservative,2025,0.057084098
2118,CF,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,0.9
2119,CF,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,0.9
2120,CF,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,0.9
2121,CF,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,0.8
2122,CF,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,0.8
2123,CF,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,0.8
2124,CF,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,0.9
2125,CF,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,0.9
2126,CF,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,0.9
2127,CF,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,0.8
2128,CF,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,0.8
2129,CF,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,0.8
2130,CF,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,0.9
2131,CF,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,0.9
2132,CF,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,0.9
2133,CF,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,0.8
2134,CF,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,0.8
2135,CF,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,0.8
2136,OCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,4467.081687
2137,OCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,4559.080798
2138,OCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,4688.125205
2139,OCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,5817.178693
2140,OCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,5989.980522
2141,OCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,6253.812145
2142,OCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,5221.268115
2143,OCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,6107.715367
2144,OCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,6437.720183
2145,OCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,7151.934267
2146,OCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,8255.915616
2147,OCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,9003.475169
2148,OCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,5265.470056
2149,OCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,6461.659845
2150,OCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,7516.144558
2151,OCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,8827.794902
2152,OCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,10777.4977
2153,OCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,13306.84116
2154,GCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,100
2155,GCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,100
2156,GCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,100
2157,GCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,100
2158,GCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,100
2159,GCC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,100
2160,GCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,100
2161,GCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,100
2162,GCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,100
2163,GCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,100
2164,GCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,100
2165,GCC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,100
2166,GCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,100
2167,GCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,100
2168,GCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,100
2169,GCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,100
2170,GCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,100
2171,GCC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,100
2172,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,118.8900821
2173,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,119.0882372
2174,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,121.1156495
2175,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,152.9687211
2176,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,154.7491594
2177,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,161.1681072
2178,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,144.533073
2179,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,150.8951245
2180,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,154.2708774
2181,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,181.6866826
2182,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,191.1304294
2183,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,199.9607341
2184,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,135.900658
2185,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,142.1303078
2186,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,146.9689469
2187,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,201.5835577
2188,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,212.2543634
2189,Fixed O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,226.3112805
2190,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,0
2191,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,0
2192,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,0
2193,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,0
2194,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,0
2195,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,0
2196,Variable O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,0
2197,Variable O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,0
2198,Variable O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,0
2199,Variable O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,0
2200,Variable O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,0
2201,Variable O&M,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,0
2202,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,0
2203,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,0
2204,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,0
2205,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,0
2206,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,0
2207,Variable O&M,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,0
2208,CFC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,2073.197856
2209,CFC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,2231.133789
2210,CFC,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,2319.900612
2211,CFC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,2686.065856
2212,CFC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,2916.360953
2213,CFC,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,3078.493577
2214,CFC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,2259.593037
2215,CFC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,2696.728031
2216,CFC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,2954.052079
2217,CFC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,3079.420134
2218,CFC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,3629.939605
2219,CFC,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,4113.381882
2220,CFC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,2278.362698
2221,CFC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,2850.487013
2222,CFC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,3441.335364
2223,CFC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,3791.048066
2224,CFC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,4725.354051
2225,CFC,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,6057.846756
2226,LCOE,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,63.15886008
2227,LCOE,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,64.99364848
2228,LCOE,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,66.82786589
2229,LCOE,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,91.90599022
2230,LCOE,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,95.44349919
2231,LCOE,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,99.82916312
2232,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,73.22167642
2233,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,83.61203039
2234,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,88.29276245
2235,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,110.0802988
2236,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,124.9047044
2237,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,136.1919381
2238,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,72.58269395
2239,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,86.17633499
2240,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,98.70309726
2241,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,132.3669008
2242,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,157.3814338
2243,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,190.8440983
2244,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,6640.279543
2245,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,6890.214587
2246,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,7108.025817
2247,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,8603.244549
2248,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,9006.341475
2249,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,9432.305722
2250,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,7580.861151
2251,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,8904.443398
2252,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,9491.772262
2253,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,10331.3544
2254,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,11985.85522
2255,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,13216.85705
2256,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,7643.832754
2257,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,9412.146857
2258,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,11057.47992
2259,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,12718.84297
2260,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,15602.85175
2261,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,19464.68792
2262,Inflation Rate,R&D,None,20,Geothermal,*,*,2025,0.025
2263,Interest Rate Nominal,R&D,None,20,Geothermal,*,Advanced,2025,0.07
2264,Interest Rate Nominal,R&D,None,20,Geothermal,*,Moderate,2025,0.07
2265,Interest Rate Nominal,R&D,None,20,Geothermal,*,Conservative,2025,0.07
2266,Calculated Interest Rate Real,R&D,None,20,Geothermal,*,Advanced,2025,0.043902439
2267,Calculated Interest Rate Real,R&D,None,20,Geothermal,*,Moderate,2025,0.043902439
2268,Calculated Interest Rate Real,R&D,None,20,Geothermal,*,Conservative,2025,0.043902439
2269,Interest During Construction - Nominal,R&D,None,20,Geothermal,*,*,2025,0.07
2270,Rate of Return on Equity Nominal,R&D,None,20,Geothermal,*,Advanced,2025,0.105
2271,Rate of Return on Equity Nominal,R&D,None,20,Geothermal,*,Moderate,2025,0.105
2272,Rate of Return on Equity Nominal,R&D,None,20,Geothermal,*,Conservative,2025,0.105
2273,Calculated Rate of Return on Equity Real,R&D,None,20,Geothermal,*,Advanced,2025,0.07804878
2274,Calculated Rate of Return on Equity Real,R&D,None,20,Geothermal,*,Moderate,2025,0.07804878
2275,Calculated Rate of Return on Equity Real,R&D,None,20,Geothermal,*,Conservative,2025,0.07804878
2276,Debt Fraction,R&D,None,20,Geothermal,*,Advanced,2025,0.73366729
2277,Debt Fraction,R&D,None,20,Geothermal,*,Moderate,2025,0.73366729
2278,Debt Fraction,R&D,None,20,Geothermal,*,Conservative,2025,0.73366729
2279,Tax Rate (Federal and State),R&D,None,20,Geothermal,*,*,2025,0.2574
2280,WACC Nominal,R&D,None,20,Geothermal,*,Advanced,2025,0.066102428
2281,WACC Nominal,R&D,None,20,Geothermal,*,Moderate,2025,0.066102428
2282,WACC Nominal,R&D,None,20,Geothermal,*,Conservative,2025,0.066102428
2283,WACC Real,R&D,None,20,Geothermal,*,Advanced,2025,0.040099929
2284,WACC Real,R&D,None,20,Geothermal,*,Moderate,2025,0.040099929
2285,WACC Real,R&D,None,20,Geothermal,*,Conservative,2025,0.040099929
2286,CRF,R&D,None,20,Geothermal,*,Advanced,2025,0.073646875
2287,FCR,R&D,None,20,Geothermal,*,Advanced,2025,0.077739985
2288,CRF,R&D,None,20,Geothermal,*,Moderate,2025,0.073646875
2289,FCR,R&D,None,20,Geothermal,*,Moderate,2025,0.077739985
2290,CRF,R&D,None,20,Geothermal,*,Conservative,2025,0.073646875
2291,FCR,R&D,None,20,Geothermal,*,Conservative,2025,0.077739985
2292,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,0.9
2293,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,0.9
2294,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,0.9
2295,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,0.8
2296,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,0.8
2297,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,0.8
2298,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,0.9
2299,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,0.9
2300,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,0.9
2301,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,0.8
2302,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,0.8
2303,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,0.8
2304,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,0.9
2305,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,0.9
2306,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,0.9
2307,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,0.8
2308,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,0.8
2309,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,0.8
2310,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,4467.081687
2311,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,4559.080798
2312,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,4688.125205
2313,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,5817.178693
2314,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,5989.980522
2315,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,6253.812145
2316,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,5221.268115
2317,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,6107.715367
2318,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,6437.720183
2319,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,7151.934267
2320,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,8255.915616
2321,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,9003.475169
2322,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,5265.470056
2323,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,6461.659845
2324,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,7516.144558
2325,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,8827.794902
2326,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,10777.4977
2327,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,13306.84116
2328,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,100
2329,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,100
2330,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,100
2331,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,100
2332,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,100
2333,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,100
2334,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,100
2335,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,100
2336,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,100
2337,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,100
2338,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,100
2339,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,100
2340,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,100
2341,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,100
2342,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,100
2343,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,100
2344,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,100
2345,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,100
2346,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,118.8900821
2347,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,119.0882372
2348,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,121.1156495
2349,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,152.9687211
2350,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,154.7491594
2351,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,161.1681072
2352,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,144.533073
2353,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,150.8951245
2354,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,154.2708774
2355,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,181.6866826
2356,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,191.1304294
2357,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,199.9607341
