Category,Technology,Tranche,Sample,Index,Value,Units
BoS R&D,Residential PV,BoS Medium R&D,49,Labor,-368.09988461681337,Δ$/system
BoS R&D,Residential PV,BoS Medium R&D,50,GHG,-0.000694713531402158,ΔgCO2e/system
BoS R&D,Residential PV,BoS Medium R&D,50,LCOE,0.009421867673582135,Δ$/kWh
BoS R&D,Residential PV,BoS Medium R&D,50,Labor,-352.0370672776053,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,1,GHG,-0.005508440356393862,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,1,LCOE,0.0029319277161608537,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,1,Labor,-156.12485397906403,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,2,GHG,-0.004293019729999514,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,2,LCOE,0.0025518905488705057,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,2,Labor,-128.9560900452202,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,3,GHG,-0.0033345463854459467,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,3,LCOE,0.003091507284733508,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,3,Labor,-179.19227875040406,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,4,GHG,-0.00059700321254752,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,4,LCOE,0.002891352422780019,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,4,Labor,-167.26831047115866,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,5,GHG,-0.0008654817484341493,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,5,LCOE,0.0029550887071291415,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,5,Labor,-171.83678498192035,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,6,GHG,0.0005299561579192869,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,6,LCOE,0.002712715329175386,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,6,Labor,-157.2938295982135,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,7,GHG,0.003172235112430144,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,7,LCOE,0.002541162963285562,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,7,Labor,-126.21015673903389,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,8,GHG,0.0037955581587283405,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,8,LCOE,0.002806084116598828,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,8,Labor,-151.9042503044193,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,9,GHG,-0.002630259992272954,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,9,LCOE,0.0028345081185824073,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,9,Labor,-166.841881880129,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,10,GHG,-0.004930772694223151,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,10,LCOE,0.002893790126260093,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,10,Labor,-172.4998975955748,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,11,GHG,-9.94237421281241e-05,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,11,LCOE,0.002828244554396689,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,11,Labor,-157.2269296351833,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,12,GHG,-0.008252996314354277,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,12,LCOE,0.0027819374354995513,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,12,Labor,-151.24351811143242,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,13,GHG,0.0038039238997811253,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,13,LCOE,0.002900147133789832,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,13,Labor,-181.42931191041203,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,14,GHG,-0.001385389826381811,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,14,LCOE,0.002818744165338463,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,14,Labor,-147.709249098873,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,15,GHG,-0.003417314758479506,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,15,LCOE,0.0028231487516412745,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,15,Labor,-162.00194318668014,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,16,GHG,-0.004077061131226856,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,16,LCOE,0.0029152134808308333,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,16,Labor,-150.52712352924596,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,17,GHG,-0.0042080222140157275,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,17,LCOE,0.002516981385589895,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,17,Labor,-109.77386435561289,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,18,GHG,0.003715344715672586,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,18,LCOE,0.0028290780186006753,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,18,Labor,-168.92210511724102,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,19,GHG,-0.0033432620988094186,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,19,LCOE,0.002450076462130496,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,19,Labor,-122.68786867780227,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,20,GHG,-4.073007299609799e-05,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,20,LCOE,0.002703664373180495,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,20,Labor,-129.10322591667546,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,21,GHG,-0.003061946452945108,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,21,LCOE,0.0026844848357876067,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,21,Labor,-127.69231067462465,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,22,GHG,-0.00683767480003894,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,22,LCOE,0.002862610053223122,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,22,Labor,-158.98293411477175,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,23,GHG,-0.0034099550053809935,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,23,LCOE,0.0028202071146169183,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,23,Labor,-178.6699545192041,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,24,GHG,-0.0045013919641263556,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,24,LCOE,0.0026911628311584584,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,24,Labor,-133.5868480962431,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,25,GHG,-0.0012505689768573802,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,25,LCOE,0.0026548184900579558,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,25,Labor,-125.90394749347456,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,26,GHG,-0.007404435194004577,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,26,LCOE,0.002804768957064649,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,26,Labor,-131.50253356251483,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,27,GHG,0.0026307050538321164,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,27,LCOE,0.0030648183214545266,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,27,Labor,-184.30373179537537,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,28,GHG,-0.00021073665114101914,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,28,LCOE,0.00281616629836956,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,28,Labor,-156.37945856562533,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,29,GHG,-0.00395594389379994,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,29,LCOE,0.0026411661261638436,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,29,Labor,-134.0272088802817,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,30,GHG,0.002032024029588797,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,30,LCOE,0.0030050100156407966,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,30,Labor,-194.28298632185079,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,31,GHG,-0.0034507546337323447,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,31,LCOE,0.0029192454339061757,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,31,Labor,-185.06235723650525,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,32,GHG,-0.003687108729351962,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,32,LCOE,0.002643909826262128,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,32,Labor,-142.9889855780973,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,33,GHG,-0.005465792579911977,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,33,LCOE,0.00273345692290701,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,33,Labor,-154.2991711482441,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,34,GHG,-0.0038697401115257435,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,34,LCOE,0.002901697625919325,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,34,Labor,-189.4263843896249,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,35,GHG,-0.0010725170331227218,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,35,LCOE,0.0030481609105202367,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,35,Labor,-185.7273584939228,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,36,GHG,-0.0023561690059352713,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,36,LCOE,0.0026470767790196387,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,36,Labor,-121.70218122991218,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,37,GHG,0.0026980584302833677,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,37,LCOE,0.0026542279287113807,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,37,Labor,-116.09006396762084,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,38,GHG,-0.0041113897639490915,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,38,LCOE,0.0029648228620615252,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,38,Labor,-169.72203581743702,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,39,GHG,-0.009896314514804772,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,39,LCOE,0.0027969742061475372,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,39,Labor,-160.3986567316647,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,40,GHG,-0.001060913952159126,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,40,LCOE,0.0026618654651252988,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,40,Labor,-141.4583034053262,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,41,GHG,0.0008279504115336067,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,41,LCOE,0.0026942073698130037,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,41,Labor,-149.825979291968,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,42,GHG,0.002538708190840566,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,42,LCOE,0.0027688618077586075,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,42,Labor,-141.85082167380938,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,43,GHG,-0.0004530229218886461,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,43,LCOE,0.0027415410553711245,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,43,Labor,-177.5134734986325,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,44,GHG,-0.0011677666866773961,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,44,LCOE,0.0024058760296579995,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,44,Labor,-131.2813684907951,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,45,GHG,-0.011347881338053867,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,45,LCOE,0.002990951299751826,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,45,Labor,-161.30175779887213,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,46,GHG,-0.004362906078171136,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,46,LCOE,0.002935666052315239,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,46,Labor,-186.16649492309034,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,47,GHG,-0.007760448465518266,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,47,LCOE,0.0024633892074973768,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,47,Labor,-142.33731759413968,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,48,GHG,0.003549097490491704,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,48,LCOE,0.002749337255510284,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,48,Labor,-145.69067523035756,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,49,GHG,-0.0022535888594887865,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,49,LCOE,0.0029118952569005263,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,49,Labor,-163.68455096225398,Δ$/system
BoS R&D,Residential PV,BoS Low R&D,50,GHG,-0.002993159788502453,ΔgCO2e/system
BoS R&D,Residential PV,BoS Low R&D,50,LCOE,0.0030548894926090975,Δ$/kWh
BoS R&D,Residential PV,BoS Low R&D,50,Labor,-186.4062888847609,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,1,GHG,2.3979247045579086,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,1,LCOE,0.010896488327066259,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,1,Labor,0.09188072998267671,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,2,GHG,2.473628316019017,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,2,LCOE,0.012086646455275477,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,2,Labor,0.030642230885177923,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,3,GHG,2.2705793274139126,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,3,LCOE,0.012430630735259879,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,3,Labor,0.018991339650256123,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,4,GHG,2.315794896507768,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,4,LCOE,0.01198981921953221,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,4,Labor,0.007107924574029312,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,5,GHG,2.278477033684169,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,5,LCOE,0.011502214522455687,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,5,Labor,0.02914226559914823,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,6,GHG,2.3095745923480706,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,6,LCOE,0.012135954845068048,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,6,Labor,0.08295284662199265,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,7,GHG,2.333189235102509,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,7,LCOE,0.011499205454645126,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,7,Labor,-0.017295059686148306,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,8,GHG,2.0846616991454994,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,8,LCOE,0.01163632901895928,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,8,Labor,-0.039472880283028644,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,9,GHG,2.385546408986869,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,9,LCOE,0.011583920496278557,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,9,Labor,0.005886192158641279,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,10,GHG,1.937826000503975,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,10,LCOE,0.011097153215796518,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,10,Labor,0.03102329425746575,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,11,GHG,2.4065702365881094,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,11,LCOE,0.011448185409736994,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,11,Labor,0.07336745876318673,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,12,GHG,2.275109008063694,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,12,LCOE,0.011987425086367284,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,12,Labor,0.005863006529125414,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,13,GHG,1.9743923616991168,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,13,LCOE,0.010265503941243828,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,13,Labor,0.020970877132185706,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,14,GHG,2.3153511278299703,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,14,LCOE,0.011844096064720769,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,14,Labor,-0.009282968873094433,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,15,GHG,2.4391000142826016,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,15,LCOE,0.011751210572092441,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,15,Labor,0.05253785875220274,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,16,GHG,2.268697726330089,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,16,LCOE,0.01130538410690847,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,16,Labor,0.03471821087623539,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,17,GHG,2.5164196056837795,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,17,LCOE,0.01162300703071141,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,17,Labor,0.09127433004937302,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,18,GHG,2.110908144548972,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,18,LCOE,0.01121708485486586,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,18,Labor,-0.033051573602051576,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,19,GHG,2.109740379985155,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,19,LCOE,0.011392458718135545,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,19,Labor,0.0733379128737397,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,20,GHG,2.4210382007386926,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,20,LCOE,0.010750230316075138,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,20,Labor,0.041362642004742156,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,21,GHG,2.304470398868588,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,21,LCOE,0.01162402628485272,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,21,Labor,0.03468786446683225,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,22,GHG,2.2578893187259013,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,22,LCOE,0.011839485881054296,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,22,Labor,-0.012876640231525016,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,23,GHG,2.354071015119743,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,23,LCOE,0.01200641463356153,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,23,Labor,0.03919070104961975,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,24,GHG,2.3776918591433827,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,24,LCOE,0.011789135499616174,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,24,Labor,0.05678607180379913,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,25,GHG,2.0499592719378796,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,25,LCOE,0.011248033338796926,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,25,Labor,0.018904330740497244,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,26,GHG,2.177830000556483,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,26,LCOE,0.011065083035386641,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,26,Labor,0.04106877838489709,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,27,GHG,2.300544336916218,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,27,LCOE,0.011088066001299066,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,27,Labor,-0.06349567974280035,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,28,GHG,2.3321938605861163,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,28,LCOE,0.010820537043610148,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,28,Labor,0.08610181996959909,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,29,GHG,2.534806024128727,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,29,LCOE,0.01236422448279989,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,29,Labor,0.06023123972818212,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,30,GHG,2.0767619693248633,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,30,LCOE,0.010510441440634608,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,30,Labor,0.025914113311046094,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,31,GHG,2.3953609523751993,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,31,LCOE,0.011450509866249042,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,31,Labor,0.007483414468197225,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,32,GHG,2.146748810443185,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,32,LCOE,0.011858690520937354,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,32,Labor,-0.008616420486077914,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,33,GHG,2.5151672725556153,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,33,LCOE,0.011245094732015085,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,33,Labor,-0.001927737959249498,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,34,GHG,2.237313113851272,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,34,LCOE,0.011274789253261724,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,34,Labor,0.05259281742814892,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,35,GHG,2.171460340801886,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,35,LCOE,0.01206748850010092,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,35,Labor,-0.031192337552511162,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,36,GHG,2.5667086131336276,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,36,LCOE,0.012277954337456431,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,36,Labor,0.02270313718554462,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,37,GHG,2.3174918710335106,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,37,LCOE,0.010808567377180237,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,37,Labor,-0.0036665524010004447,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,38,GHG,1.9809736643563127,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,38,LCOE,0.01013396147691241,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,38,Labor,0.04217636863472762,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,39,GHG,2.1566864298061574,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,39,LCOE,0.012109837381083025,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,39,Labor,0.06260327074869565,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,40,GHG,2.283316015141807,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,40,LCOE,0.010624397059120244,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,40,Labor,0.08049148800319017,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,41,GHG,2.644630158868722,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,41,LCOE,0.011598651515811978,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,41,Labor,0.0012603546742866456,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,42,GHG,2.6165733895169154,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,42,LCOE,0.011848823933211086,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,42,Labor,-0.02264974421154875,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,43,GHG,2.2054589374802447,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,43,LCOE,0.011426364707112488,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,43,Labor,0.0028093562475532963,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,44,GHG,2.404922946426865,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,44,LCOE,0.011207008933910384,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,44,Labor,-0.04753416222888518,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,45,GHG,2.4523006772521825,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,45,LCOE,0.011715842811953342,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,45,Labor,0.001689342030658736,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,46,GHG,2.241989537097041,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,46,LCOE,0.011272152896700444,Δ$/kWh
Inverter R&D,Residential PV,Inverter High R&D,46,Labor,0.0234499217353914,Δ$/system
Inverter R&D,Residential PV,Inverter High R&D,47,GHG,2.582507173187821,ΔgCO2e/system
Inverter R&D,Residential PV,Inverter High R&D,47,LCOE,0.011995114260014608,Δ$/kWh
